state,count
Alaska,0.0
Alabama,0.0
Arkansas,0.0
Arizona,28.0
California,136.0
Colorado,2.0
Connecticut,0.0
District of Columbia,0.0
Delaware,4.0
Florida,32.0
Georgia,0.0
Guam,0.0
Hawaii,0.0
Iowa,23.0
Idaho,0.0
Illinois,26.0
Indiana,25.0
Kansas,0.0
Kentucky,0.0
Louisiana,25.0
Massachusetts,40.0
Maryland,14.0
Maine,1.0
Michigan,52.0
Minnesota,2.0
Missouri,19.0
Northern Marina Islands,0.0
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,3.0
New Jersey,2.0
New Mexico,0.0
Nevada,7.0
New York,74.0
Ohio,42.0
Oklahoma,2.0
Oregon,0.0
Pennsylvania,50.0
Puerto Rico,0.0
Rhode Island,0.0
South Carolina,4.0
South Dakota,0.0
Tennessee,6.0
Texas,16.0
Utah,0.0
Virginia,0.0
US Virgin Islands,0.0
Vermont,0.0
Washington,1.0
Wisconsin,1.0
West Virginia,0.0
Wyoming,0.0
Total,637.0
