state,count
Alaska,0.0
Alabama,30.0
Arkansas,0.0
Arizona,38.0
California,79.0
Colorado,23.0
Connecticut,0.0
District of Columbia,0.0
Delaware,7.0
Florida,153.0
Georgia,0.0
Guam,0.0
Hawaii,21.0
Iowa,0.0
Idaho,0.0
Illinois,41.0
Indiana,24.0
Kansas,5.0
Kentucky,2.0
Louisiana,9.0
Massachusetts,18.0
Maryland,69.0
Maine,6.0
Michigan,20.0
Minnesota,10.0
Missouri,42.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,6.0
New Jersey,8.0
New Mexico,0.0
Nevada,1.0
New York,152.0
Ohio,66.0
Oklahoma,21.0
Oregon,11.0
Pennsylvania,182.0
Puerto Rico,66.0
Rhode Island,16.0
South Carolina,12.0
South Dakota,0.0
Tennessee,18.0
Texas,111.0
Utah,49.0
Virginia,45.0
US Virgin Islands,0.0
Vermont,0.0
Washington,45.0
Wisconsin,24.0
West Virginia,8.0
Wyoming,0.0
Total,1438.0
