state,count
Alaska,0.0
Alabama,20.0
Arkansas,2.0
Arizona,40.0
California,161.0
Colorado,24.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,124.0
Georgia,0.0
Guam,0.0
Hawaii,26.0
Iowa,0.0
Idaho,0.0
Illinois,85.0
Indiana,48.0
Kansas,12.0
Kentucky,0.0
Louisiana,39.0
Massachusetts,46.0
Maryland,98.0
Maine,13.0
Michigan,55.0
Minnesota,0.0
Missouri,59.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,8.0
New Jersey,22.0
New Mexico,0.0
Nevada,15.0
New York,182.0
Ohio,85.0
Oklahoma,25.0
Oregon,9.0
Pennsylvania,262.0
Puerto Rico,63.0
Rhode Island,0.0
South Carolina,12.0
South Dakota,0.0
Tennessee,15.0
Texas,119.0
Utah,22.0
Virginia,49.0
US Virgin Islands,0.0
Vermont,4.0
Washington,44.0
Wisconsin,60.0
West Virginia,13.0
Wyoming,0.0
Total,1861.0
