state,count
Alaska,0.0
Alabama,32.0
Arkansas,0.0
Arizona,34.0
California,121.0
Colorado,25.0
Connecticut,0.0
District of Columbia,0.0
Delaware,7.0
Florida,129.0
Georgia,6.0
Guam,0.0
Hawaii,17.0
Iowa,0.0
Idaho,0.0
Illinois,64.0
Indiana,25.0
Kansas,13.0
Kentucky,1.0
Louisiana,17.0
Massachusetts,21.0
Maryland,41.0
Maine,11.0
Michigan,13.0
Minnesota,10.0
Missouri,48.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,5.0
New Jersey,0.0
New Mexico,0.0
Nevada,16.0
New York,160.0
Ohio,73.0
Oklahoma,23.0
Oregon,15.0
Pennsylvania,183.0
Puerto Rico,36.0
Rhode Island,14.0
South Carolina,12.0
South Dakota,0.0
Tennessee,18.0
Texas,124.0
Utah,46.0
Virginia,31.0
US Virgin Islands,0.0
Vermont,6.0
Washington,40.0
Wisconsin,22.0
West Virginia,9.0
Wyoming,0.0
Total,1468.0
