state,count
Alaska,0.0
Alabama,2.0
Arkansas,0.0
Arizona,1.0
California,37.0
Colorado,2.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,35.0
Georgia,0.0
Guam,0.0
Hawaii,3.0
Iowa,0.0
Idaho,0.0
Illinois,16.0
Indiana,25.0
Kansas,1.0
Kentucky,0.0
Louisiana,19.0
Massachusetts,19.0
Maryland,6.0
Maine,1.0
Michigan,25.0
Minnesota,0.0
Missouri,9.0
Northern Marina Islands,0.0
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,1.0
New Jersey,0.0
New Mexico,0.0
Nevada,0.0
New York,54.0
Ohio,10.0
Oklahoma,2.0
Oregon,0.0
Pennsylvania,15.0
Puerto Rico,0.0
Rhode Island,0.0
South Carolina,1.0
South Dakota,0.0
Tennessee,0.0
Texas,14.0
Utah,0.0
Virginia,3.0
US Virgin Islands,0.0
Vermont,0.0
Washington,0.0
Wisconsin,7.0
West Virginia,2.0
Wyoming,0.0
Total,310.0
