state,count
Alaska,0.0
Alabama,1.0
Arkansas,0.0
Arizona,3.0
California,32.0
Colorado,2.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,28.0
Georgia,0.0
Guam,0.0
Hawaii,2.0
Iowa,0.0
Idaho,0.0
Illinois,4.0
Indiana,28.0
Kansas,0.0
Kentucky,0.0
Louisiana,21.0
Massachusetts,16.0
Maryland,6.0
Maine,0.0
Michigan,30.0
Minnesota,0.0
Missouri,16.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,1.0
New Jersey,2.0
New Mexico,0.0
Nevada,0.0
New York,63.0
Ohio,11.0
Oklahoma,5.0
Oregon,0.0
Pennsylvania,61.0
Puerto Rico,1.0
Rhode Island,0.0
South Carolina,0.0
South Dakota,0.0
Tennessee,2.0
Texas,19.0
Utah,2.0
Virginia,12.0
US Virgin Islands,0.0
Vermont,0.0
Washington,4.0
Wisconsin,0.0
West Virginia,0.0
Wyoming,0.0
Total,372.0
