state,count
Alaska,0.0
Alabama,0.0
Arkansas,0.0
Arizona,40.0
California,83.0
Colorado,0.0
Connecticut,0.0
District of Columbia,13.0
Delaware,10.0
Florida,97.0
Georgia,0.0
Guam,0.0
Hawaii,25.0
Iowa,0.0
Idaho,0.0
Illinois,55.0
Indiana,0.0
Kansas,0.0
Kentucky,12.0
Louisiana,0.0
Massachusetts,35.0
Maryland,57.0
Maine,0.0
Michigan,32.0
Minnesota,10.0
Missouri,43.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,8.0
New Jersey,0.0
New Mexico,0.0
Nevada,0.0
New York,142.0
Ohio,87.0
Oklahoma,45.0
Oregon,39.0
Pennsylvania,159.0
Puerto Rico,10.0
Rhode Island,17.0
South Carolina,0.0
South Dakota,0.0
Tennessee,22.0
Texas,117.0
Utah,49.0
Virginia,54.0
US Virgin Islands,0.0
Vermont,6.0
Washington,55.0
Wisconsin,13.0
West Virginia,10.0
Wyoming,0.0
Total,1345.0
