state,count
Alaska,0.0
Alabama,1.0
Arkansas,3.0
Arizona,0.0
California,1220.0
Colorado,15.0
Connecticut,2.0
District of Columbia,1.0
Delaware,0.0
Florida,122.0
Georgia,3.0
Guam,0.0
Hawaii,10.0
Iowa,1.0
Idaho,5.0
Illinois,0.0
Indiana,1.0
Kansas,0.0
Kentucky,0.0
Louisiana,0.0
Massachusetts,1.0
Maryland,3.0
Maine,0.0
Michigan,8.0
Minnesota,18.0
Missouri,12.0
Northern Marina Islands,0.0
Mississippi,1.0
Montana,3.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,0.0
New Jersey,3.0
New Mexico,1.0
Nevada,197.0
New York,8.0
Ohio,0.0
Oklahoma,4.0
Oregon,221.0
Pennsylvania,18.0
Puerto Rico,1.0
Rhode Island,0.0
South Carolina,1.0
South Dakota,0.0
Tennessee,7.0
Texas,18.0
Utah,1.0
Virginia,0.0
US Virgin Islands,0.0
Vermont,0.0
Washington,166.0
Wisconsin,1.0
West Virginia,0.0
Wyoming,2.0
Total,2079.0
