state,count
Alaska,0.0
Alabama,2.0
Arkansas,2.0
Arizona,1.0
California,1.0
Colorado,4.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,9.0
Georgia,0.0
Guam,0.0
Hawaii,0.0
Iowa,0.0
Idaho,0.0
Illinois,0.0
Indiana,0.0
Kansas,2.0
Kentucky,0.0
Louisiana,1.0
Massachusetts,1.0
Maryland,4.0
Maine,0.0
Michigan,1.0
Minnesota,0.0
Missouri,0.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,0.0
New Jersey,2.0
New Mexico,0.0
Nevada,2.0
New York,0.0
Ohio,1.0
Oklahoma,1.0
Oregon,0.0
Pennsylvania,2.0
Puerto Rico,1.0
Rhode Island,0.0
South Carolina,0.0
South Dakota,0.0
Tennessee,0.0
Texas,0.0
Utah,0.0
Virginia,0.0
US Virgin Islands,0.0
Vermont,0.0
Washington,0.0
Wisconsin,5.0
West Virginia,1.0
Wyoming,0.0
Total,43.0
