state,count
Alaska,0.0
Alabama,4.0
Arkansas,0.0
Arizona,0.0
California,130.0
Colorado,39.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,73.0
Georgia,18.0
Guam,11.0
Hawaii,12.0
Iowa,0.0
Idaho,5.0
Illinois,17.0
Indiana,1.0
Kansas,4.0
Kentucky,6.0
Louisiana,7.0
Massachusetts,0.0
Maryland,10.0
Maine,4.0
Michigan,3.0
Minnesota,13.0
Missouri,1.0
Northern Marina Islands,0.0
Mississippi,8.0
Montana,5.0
North Carolina,17.0
North Dakota,8.0
Nebraska,0.0
New Hampshire,8.0
New Jersey,0.0
New Mexico,0.0
Nevada,3.0
New York,3.0
Ohio,7.0
Oklahoma,8.0
Oregon,42.0
Pennsylvania,4.0
Puerto Rico,7.0
Rhode Island,0.0
South Carolina,10.0
South Dakota,0.0
Tennessee,28.0
Texas,31.0
Utah,0.0
Virginia,0.0
US Virgin Islands,0.0
Vermont,3.0
Washington,18.0
Wisconsin,2.0
West Virginia,0.0
Wyoming,3.0
Total,573.0
