state,count
Alaska,0.0
Alabama,4.0
Arkansas,0.0
Arizona,10.0
California,84.0
Colorado,25.0
Connecticut,2.0
District of Columbia,0.0
Delaware,0.0
Florida,37.0
Georgia,6.0
Guam,12.0
Hawaii,25.0
Iowa,0.0
Idaho,3.0
Illinois,6.0
Indiana,1.0
Kansas,1.0
Kentucky,11.0
Louisiana,0.0
Massachusetts,0.0
Maryland,12.0
Maine,1.0
Michigan,2.0
Minnesota,16.0
Missouri,5.0
Northern Marina Islands,
Mississippi,2.0
Montana,15.0
North Carolina,25.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,0.0
New Jersey,2.0
New Mexico,0.0
Nevada,0.0
New York,7.0
Ohio,1.0
Oklahoma,2.0
Oregon,47.0
Pennsylvania,0.0
Puerto Rico,4.0
Rhode Island,0.0
South Carolina,4.0
South Dakota,0.0
Tennessee,29.0
Texas,3.0
Utah,0.0
Virginia,2.0
US Virgin Islands,0.0
Vermont,0.0
Washington,14.0
Wisconsin,11.0
West Virginia,7.0
Wyoming,1.0
Total,439.0
