state,count
Alaska,0.0
Alabama,40.0
Arkansas,6.0
Arizona,40.0
California,217.0
Colorado,22.0
Connecticut,0.0
District of Columbia,0.0
Delaware,5.0
Florida,129.0
Georgia,0.0
Guam,0.0
Hawaii,0.0
Iowa,23.0
Idaho,0.0
Illinois,73.0
Indiana,91.0
Kansas,4.0
Kentucky,0.0
Louisiana,36.0
Massachusetts,80.0
Maryland,77.0
Maine,15.0
Michigan,72.0
Minnesota,16.0
Missouri,38.0
Northern Marina Islands,0.0
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,8.0
New Jersey,19.0
New Mexico,0.0
Nevada,201.0
New York,96.0
Ohio,92.0
Oklahoma,17.0
Oregon,8.0
Pennsylvania,280.0
Puerto Rico,16.0
Rhode Island,0.0
South Carolina,15.0
South Dakota,0.0
Tennessee,11.0
Texas,64.0
Utah,0.0
Virginia,18.0
US Virgin Islands,0.0
Vermont,0.0
Washington,41.0
Wisconsin,67.0
West Virginia,10.0
Wyoming,0.0
Total,1947.0
