state,count
Alaska,0.0
Alabama,2.0
Arkansas,0.0
Arizona,5.0
California,9.0
Colorado,0.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,4.0
Georgia,0.0
Guam,0.0
Hawaii,0.0
Iowa,4.0
Idaho,0.0
Illinois,0.0
Indiana,3.0
Kansas,0.0
Kentucky,0.0
Louisiana,0.0
Massachusetts,7.0
Maryland,0.0
Maine,0.0
Michigan,0.0
Minnesota,12.0
Missouri,4.0
Northern Marina Islands,
Mississippi,0.0
Montana,6.0
North Carolina,2.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,0.0
New Jersey,0.0
New Mexico,0.0
Nevada,4.0
New York,2.0
Ohio,3.0
Oklahoma,0.0
Oregon,0.0
Pennsylvania,4.0
Puerto Rico,0.0
Rhode Island,0.0
South Carolina,0.0
South Dakota,0.0
Tennessee,0.0
Texas,2.0
Utah,0.0
Virginia,0.0
US Virgin Islands,0.0
Vermont,0.0
Washington,10.0
Wisconsin,0.0
West Virginia,3.0
Wyoming,0.0
Total,86.0
