state,count
Alaska,6.0
Alabama,5.0
Arkansas,0.0
Arizona,4.0
California,632.0
Colorado,8.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,272.0
Georgia,4.0
Guam,0.0
Hawaii,16.0
Iowa,0.0
Idaho,1.0
Illinois,5.0
Indiana,0.0
Kansas,0.0
Kentucky,0.0
Louisiana,3.0
Massachusetts,1.0
Maryland,32.0
Maine,0.0
Michigan,7.0
Minnesota,18.0
Missouri,18.0
Northern Marina Islands,
Mississippi,0.0
Montana,7.0
North Carolina,16.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,1.0
New Jersey,0.0
New Mexico,1.0
Nevada,816.0
New York,5.0
Ohio,2.0
Oklahoma,44.0
Oregon,326.0
Pennsylvania,9.0
Puerto Rico,2.0
Rhode Island,0.0
South Carolina,1.0
South Dakota,0.0
Tennessee,11.0
Texas,33.0
Utah,0.0
Virginia,0.0
US Virgin Islands,0.0
Vermont,1.0
Washington,63.0
Wisconsin,8.0
West Virginia,0.0
Wyoming,2.0
Total,2380.0
