state,count
Alaska,0.0
Alabama,2.0
Arkansas,0.0
Arizona,19.0
California,66.0
Colorado,46.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,71.0
Georgia,0.0
Guam,0.0
Hawaii,17.0
Iowa,0.0
Idaho,0.0
Illinois,29.0
Indiana,9.0
Kansas,0.0
Kentucky,0.0
Louisiana,6.0
Massachusetts,36.0
Maryland,47.0
Maine,5.0
Michigan,20.0
Minnesota,0.0
Missouri,38.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,2.0
New Jersey,0.0
New Mexico,0.0
Nevada,9.0
New York,14.0
Ohio,38.0
Oklahoma,15.0
Oregon,8.0
Pennsylvania,141.0
Puerto Rico,54.0
Rhode Island,0.0
South Carolina,12.0
South Dakota,0.0
Tennessee,7.0
Texas,68.0
Utah,0.0
Virginia,25.0
US Virgin Islands,0.0
Vermont,0.0
Washington,24.0
Wisconsin,27.0
West Virginia,0.0
Wyoming,0.0
Total,855.0
