state,count
Alaska,0.0
Alabama,2.0
Arkansas,0.0
Arizona,21.0
California,102.0
Colorado,24.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,55.0
Georgia,0.0
Guam,0.0
Hawaii,20.0
Iowa,0.0
Idaho,0.0
Illinois,58.0
Indiana,15.0
Kansas,5.0
Kentucky,0.0
Louisiana,9.0
Massachusetts,35.0
Maryland,76.0
Maine,1.0
Michigan,8.0
Minnesota,0.0
Missouri,52.0
Northern Marina Islands,
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,8.0
New Jersey,6.0
New Mexico,0.0
Nevada,4.0
New York,169.0
Ohio,40.0
Oklahoma,22.0
Oregon,9.0
Pennsylvania,194.0
Puerto Rico,23.0
Rhode Island,0.0
South Carolina,12.0
South Dakota,0.0
Tennessee,7.0
Texas,92.0
Utah,2.0
Virginia,20.0
US Virgin Islands,0.0
Vermont,0.0
Washington,28.0
Wisconsin,28.0
West Virginia,5.0
Wyoming,0.0
Total,1152.0
