state,count
Alaska,0.0
Alabama,34.0
Arkansas,0.0
Arizona,36.0
California,126.0
Colorado,25.0
Connecticut,0.0
District of Columbia,0.0
Delaware,0.0
Florida,113.0
Georgia,0.0
Guam,0.0
Hawaii,25.0
Iowa,0.0
Idaho,0.0
Illinois,75.0
Indiana,44.0
Kansas,6.0
Kentucky,2.0
Louisiana,37.0
Massachusetts,77.0
Maryland,77.0
Maine,15.0
Michigan,46.0
Minnesota,0.0
Missouri,33.0
Northern Marina Islands,0.0
Mississippi,0.0
Montana,0.0
North Carolina,0.0
North Dakota,0.0
Nebraska,0.0
New Hampshire,9.0
New Jersey,22.0
New Mexico,0.0
Nevada,20.0
New York,75.0
Ohio,60.0
Oklahoma,22.0
Oregon,7.0
Pennsylvania,170.0
Puerto Rico,26.0
Rhode Island,0.0
South Carolina,13.0
South Dakota,0.0
Tennessee,6.0
Texas,71.0
Utah,0.0
Virginia,52.0
US Virgin Islands,0.0
Vermont,3.0
Washington,43.0
Wisconsin,82.0
West Virginia,11.0
Wyoming,0.0
Total,1463.0
