state,count
Alaska,0.0
Alabama,19.0
Arkansas,33.0
Arizona,25.0
California,55.0
Colorado,9.0
Connecticut,0.0
District of Columbia,4.0
Delaware,0.0
Florida,48.0
Georgia,0.0
Guam,0.0
Hawaii,0.0
Iowa,6.0
Idaho,1.0
Illinois,7.0
Indiana,1.0
Kansas,16.0
Kentucky,1.0
Louisiana,4.0
Massachusetts,9.0
Maryland,3.0
Maine,13.0
Michigan,42.0
Minnesota,25.0
Missouri,43.0
Northern Marina Islands,
Mississippi,0.0
Montana,4.0
North Carolina,5.0
North Dakota,5.0
Nebraska,22.0
New Hampshire,0.0
New Jersey,17.0
New Mexico,24.0
Nevada,15.0
New York,52.0
Ohio,6.0
Oklahoma,0.0
Oregon,16.0
Pennsylvania,9.0
Puerto Rico,0.0
Rhode Island,0.0
South Carolina,4.0
South Dakota,4.0
Tennessee,4.0
Texas,15.0
Utah,0.0
Virginia,0.0
US Virgin Islands,0.0
Vermont,1.0
Washington,23.0
Wisconsin,1.0
West Virginia,0.0
Wyoming,0.0
Total,591.0
